neighbour_multiplier,popsize,restart_decay_power,restart_tolerance,self_instead_neighbour,sigma,different_powers,discus,ellipsoid,rosenbrock,shifted_sphere,sphere,mean,mad
1,64,8,0.00000001,0.6,0.6,3552,24563.2,24371.2,17395.2,29088,29491.2,21410.133,7291.022
1.125,64,2,0.00000001,0.8,0.8,2470.4,25849.6,25600,14099.2,31020.8,31577.6,21769.6,8989.867
1.125,64,4,0.00000001,0.8,0.8,2470.4,25849.6,25600,14099.2,31020.8,31577.6,21769.6,8989.867
1.125,64,6,0.00000001,0.8,0.8,2470.4,25849.6,25600,14099.2,31020.8,31577.6,21769.6,8989.867
1.125,64,8,0.00000001,0.8,0.8,2470.4,25849.6,25600,14099.2,31020.8,31577.6,21769.6,8989.867
0.5,64,2,0.00000001,0.6,0.8,3827.2,25152,24966.4,17075.2,29792,30131.2,21824,7581.8667
0.5,64,4,0.00000001,0.6,0.8,3827.2,25152,24966.4,17075.2,29792,30131.2,21824,7581.8667
0.5,64,6,0.00000001,0.6,0.8,3827.2,25152,24966.4,17075.2,29792,30131.2,21824,7581.8667
0.5,64,8,0.00000001,0.6,0.8,3827.2,25152,24966.4,17075.2,29792,30131.2,21824,7581.8667
0.5,64,2,0.00000001,0.8,1,3116.8,25484.8,25772.8,14246.4,30937.6,31526.4,21847.469,8777.243
0.5,64,4,0.00000001,0.8,1,3116.8,25484.8,25772.8,14246.4,30937.6,31526.4,21847.469,8777.243
0.5,64,6,0.00000001,0.8,1,3116.8,25484.8,25772.8,14246.4,30937.6,31526.4,21847.469,8777.243
0.5,64,8,0.00000001,0.8,1,3116.8,25484.8,25772.8,14246.4,30937.6,31526.4,21847.469,8777.243
1.125,64,2,0.00000001,0.6,0.6,3449.6,25158.4,25318.4,18361.6,29715.2,29868.8,21978.666,7382.0444
1.125,64,4,0.00000001,0.6,0.6,3449.6,25158.4,25318.4,18361.6,29715.2,29868.8,21978.666,7382.0444
1.125,64,6,0.00000001,0.6,0.6,3449.6,25158.4,25318.4,18361.6,29715.2,29868.8,21978.666,7382.0444
1.125,64,8,0.00000001,0.6,0.6,3449.6,25158.4,25318.4,18361.6,29715.2,29868.8,21978.666,7382.0444
0.75,64,2,0.00000001,0.4,0.6,4332.8,25043.2,24940.8,21011.2,29036.8,29228.8,22265.6,6395.7344
0.75,64,4,0.00000001,0.4,0.6,4332.8,25043.2,24940.8,21011.2,29036.8,29228.8,22265.6,6395.7344
0.75,64,6,0.00000001,0.4,0.6,4332.8,25043.2,24940.8,21011.2,29036.8,29228.8,22265.6,6395.7344
0.75,64,8,0.00000001,0.4,0.6,4332.8,25043.2,24940.8,21011.2,29036.8,29228.8,22265.6,6395.7344
1,64,2,0.00000001,0,0.4,8608,24076.8,24262.4,19193.6,28742.4,29696,22429.867,5686.0444
1,64,4,0.00000001,0,0.4,8608,24076.8,24262.4,19193.6,28742.4,29696,22429.867,5686.0444
1,64,6,0.00000001,0,0.4,8608,24076.8,24262.4,19193.6,28742.4,29696,22429.867,5686.0444
1,64,8,0.00000001,0,0.4,8608,24076.8,24262.4,19193.6,28742.4,29696,22429.867,5686.0444
0.75,64,2,0.00000001,0.8,1,3520,26752,27136,15232,31872,32608,22853.334,8984.888
0.75,64,4,0.00000001,0.8,1,3520,26752,27136,15232,31872,32608,22853.334,8984.888
0.75,64,6,0.00000001,0.8,1,3520,26752,27136,15232,31872,32608,22853.334,8984.888
0.75,64,8,0.00000001,0.8,1,3520,26752,27136,15232,31872,32608,22853.334,8984.888
1.5,64,2,0.00000001,0.8,0.8,3020.8,27296,27193.6,16384,32288,32710.4,23148.799,8964.267
1.5,64,4,0.00000001,0.8,0.8,3020.8,27296,27193.6,16384,32288,32710.4,23148.799,8964.267
1.5,64,6,0.00000001,0.8,0.8,3020.8,27296,27193.6,16384,32288,32710.4,23148.799,8964.267
1.5,64,8,0.00000001,0.8,0.8,3020.8,27296,27193.6,16384,32288,32710.4,23148.799,8964.267
1.5,64,2,0.00000001,0.2,0.4,9209.6,25433.6,25542.4,21843.2,29184,29203.2,23402.666,5250.8447
1.5,64,4,0.00000001,0.2,0.4,9209.6,25433.6,25542.4,21843.2,29184,29203.2,23402.666,5250.8447
1.5,64,6,0.00000001,0.2,0.4,9209.6,25433.6,25542.4,21843.2,29184,29203.2,23402.666,5250.8447
1.5,64,8,0.00000001,0.2,0.4,9209.6,25433.6,25542.4,21843.2,29184,29203.2,23402.666,5250.8447
0.5,64,2,0.00000001,0,0.6,7731.2,25088,25395.2,21036.8,30329.6,30956.8,23422.936,6025.9546
0.5,64,4,0.00000001,0,0.6,7731.2,25088,25395.2,21036.8,30329.6,30956.8,23422.936,6025.9546
0.5,64,6,0.00000001,0,0.6,7731.2,25088,25395.2,21036.8,30329.6,30956.8,23422.936,6025.9546
0.5,64,8,0.00000001,0,0.6,7731.2,25088,25395.2,21036.8,30329.6,30956.8,23422.936,6025.9546
1.5,64,2,0.00000001,0.6,0.6,3148.8,27104,27123.2,21395.2,30931.2,31315.2,23502.936,7487.2876
1.5,64,4,0.00000001,0.6,0.6,3148.8,27104,27123.2,21395.2,30931.2,31315.2,23502.936,7487.2876
1.5,64,6,0.00000001,0.6,0.6,3148.8,27104,27123.2,21395.2,30931.2,31315.2,23502.936,7487.2876
1.5,64,8,0.00000001,0.6,0.6,3148.8,27104,27123.2,21395.2,30931.2,31315.2,23502.936,7487.2876
1,64,2,0.00000001,0.4,0.6,5843.2,26304,26348.8,22739.2,30265.6,30310.4,23635.201,6229.3335
1,64,4,0.00000001,0.4,0.6,5843.2,26304,26348.8,22739.2,30265.6,30310.4,23635.201,6229.3335
1,64,6,0.00000001,0.4,0.6,5843.2,26304,26348.8,22739.2,30265.6,30310.4,23635.201,6229.3335
1,64,8,0.00000001,0.4,0.6,5843.2,26304,26348.8,22739.2,30265.6,30310.4,23635.201,6229.3335
0.75,64,2,0.00000001,0.6,0.8,5171.2,26764.8,26995.2,21657.6,31110.4,31558.4,23876.266,6974.578
0.75,64,4,0.00000001,0.6,0.8,5171.2,26764.8,26995.2,21657.6,31110.4,31558.4,23876.266,6974.578
0.75,64,6,0.00000001,0.6,0.8,5171.2,26764.8,26995.2,21657.6,31110.4,31558.4,23876.266,6974.578
0.75,64,8,0.00000001,0.6,0.8,5171.2,26764.8,26995.2,21657.6,31110.4,31558.4,23876.266,6974.578
1.125,64,2,0.00000001,0,0.4,10892.8,25369.6,25145.6,21017.6,30188.8,31398.4,24002.135,5364.622
1.125,64,4,0.00000001,0,0.4,10892.8,25369.6,25145.6,21017.6,30188.8,31398.4,24002.135,5364.622
1.125,64,6,0.00000001,0,0.4,10892.8,25369.6,25145.6,21017.6,30188.8,31398.4,24002.135,5364.622
1.125,64,8,0.00000001,0,0.4,10892.8,25369.6,25145.6,21017.6,30188.8,31398.4,24002.135,5364.622
1,64,2,0.00000001,0.8,1,3065.6,28153.6,28486.4,18195.2,33011.2,33312,24037.334,8937.956
1,64,4,0.00000001,0.8,1,3065.6,28153.6,28486.4,18195.2,33011.2,33312,24037.334,8937.956
1,64,6,0.00000001,0.8,1,3065.6,28153.6,28486.4,18195.2,33011.2,33312,24037.334,8937.956
1,64,8,0.00000001,0.8,1,3065.6,28153.6,28486.4,18195.2,33011.2,33312,24037.334,8937.956
1.125,64,2,0.00000001,0.8,1,2931.2,28819.2,28684.8,17004.8,33254.4,33715.2,24068.266,9400.178
1.125,64,4,0.00000001,0.8,1,2931.2,28819.2,28684.8,17004.8,33254.4,33715.2,24068.266,9400.178
1.125,64,6,0.00000001,0.8,1,2931.2,28819.2,28684.8,17004.8,33254.4,33715.2,24068.266,9400.178
1.125,64,8,0.00000001,0.8,1,2931.2,28819.2,28684.8,17004.8,33254.4,33715.2,24068.266,9400.178
0.75,64,2,0.00000001,0.2,0.6,10048,26131.2,26176,22419.2,29907.2,30041.6,24120.531,5257.956
0.75,64,4,0.00000001,0.2,0.6,10048,26131.2,26176,22419.2,29907.2,30041.6,24120.531,5257.956
0.75,64,6,0.00000001,0.2,0.6,10048,26131.2,26176,22419.2,29907.2,30041.6,24120.531,5257.956
0.75,64,8,0.00000001,0.2,0.6,10048,26131.2,26176,22419.2,29907.2,30041.6,24120.531,5257.956
0.5,64,2,0.00000001,0.4,0.8,7923.2,26912,26880,21862.4,30905.6,30924.8,24234.666,6227.9116
0.5,64,4,0.00000001,0.4,0.8,7923.2,26912,26880,21862.4,30905.6,30924.8,24234.666,6227.9116
0.5,64,6,0.00000001,0.4,0.8,7923.2,26912,26880,21862.4,30905.6,30924.8,24234.666,6227.9116
0.5,64,8,0.00000001,0.4,0.8,7923.2,26912,26880,21862.4,30905.6,30924.8,24234.666,6227.9116
1.125,64,2,0.00000001,0.4,0.6,6476.8,27040,27072,23360,30700.8,31052.8,24283.732,6243.556
1.125,64,4,0.00000001,0.4,0.6,6476.8,27040,27072,23360,30700.8,31052.8,24283.732,6243.556
1.125,64,6,0.00000001,0.4,0.6,6476.8,27040,27072,23360,30700.8,31052.8,24283.732,6243.556
1.125,64,8,0.00000001,0.4,0.6,6476.8,27040,27072,23360,30700.8,31052.8,24283.732,6243.556
1,64,2,0.00000001,0.6,0.8,5312,28326.4,28275.2,22009.6,32019.2,32313.6,24709.33,7365.6895
1,64,4,0.00000001,0.6,0.8,5312,28326.4,28275.2,22009.6,32019.2,32313.6,24709.33,7365.6895
1,64,6,0.00000001,0.6,0.8,5312,28326.4,28275.2,22009.6,32019.2,32313.6,24709.33,7365.6895
1,64,8,0.00000001,0.6,0.8,5312,28326.4,28275.2,22009.6,32019.2,32313.6,24709.33,7365.6895
0.5,64,2,0.00000001,0.6,1,6892.8,28582.4,28243.2,21862.4,32339.2,32588.8,25084.799,7138.1343
0.5,64,4,0.00000001,0.6,1,6892.8,28582.4,28243.2,21862.4,32339.2,32588.8,25084.799,7138.1343
0.5,64,6,0.00000001,0.6,1,6892.8,28582.4,28243.2,21862.4,32339.2,32588.8,25084.799,7138.1343
0.5,64,8,0.00000001,0.6,1,6892.8,28582.4,28243.2,21862.4,32339.2,32588.8,25084.799,7138.1343
1.5,64,2,0.00000001,0.8,1,3148.8,30176,30022.4,18304,34265.6,34822.4,25123.201,9597.866
1.5,64,4,0.00000001,0.8,1,3148.8,30176,30022.4,18304,34265.6,34822.4,25123.201,9597.866
1.5,64,6,0.00000001,0.8,1,3148.8,30176,30022.4,18304,34265.6,34822.4,25123.201,9597.866
1.5,64,8,0.00000001,0.8,1,3148.8,30176,30022.4,18304,34265.6,34822.4,25123.201,9597.866
0.5,64,2,0.00000001,0.2,0.8,8588.8,27904,27756.8,24224,31744,31756.8,25329.068,5948.444
0.5,64,4,0.00000001,0.2,0.8,8588.8,27904,27756.8,24224,31744,31756.8,25329.068,5948.444
0.5,64,6,0.00000001,0.2,0.8,8588.8,27904,27756.8,24224,31744,31756.8,25329.068,5948.444
0.5,64,8,0.00000001,0.2,0.8,8588.8,27904,27756.8,24224,31744,31756.8,25329.068,5948.444
1.125,64,2,0.00000001,0.6,0.8,5043.2,28832,28960,23974.4,32537.6,32716.8,25344,7223.467
1.125,64,4,0.00000001,0.6,0.8,5043.2,28832,28960,23974.4,32537.6,32716.8,25344,7223.467
1.125,64,6,0.00000001,0.6,0.8,5043.2,28832,28960,23974.4,32537.6,32716.8,25344,7223.467
1.125,64,8,0.00000001,0.6,0.8,5043.2,28832,28960,23974.4,32537.6,32716.8,25344,7223.467
1,64,2,0.00000001,0.2,0.6,9497.6,27705.6,27795.2,24518.4,31276.8,31315.2,25351.467,5562.311
1,64,4,0.00000001,0.2,0.6,9497.6,27705.6,27795.2,24518.4,31276.8,31315.2,25351.467,5562.311
1,64,6,0.00000001,0.2,0.6,9497.6,27705.6,27795.2,24518.4,31276.8,31315.2,25351.467,5562.311
1,64,8,0.00000001,0.2,0.6,9497.6,27705.6,27795.2,24518.4,31276.8,31315.2,25351.467,5562.311
1.5,64,2,0.00000001,0.4,0.6,8640,28704,28697.6,25728,32051.2,32064,25980.799,5864.5337
1.5,64,4,0.00000001,0.4,0.6,8640,28704,28697.6,25728,32051.2,32064,25980.799,5864.5337
1.5,64,6,0.00000001,0.4,0.6,8640,28704,28697.6,25728,32051.2,32064,25980.799,5864.5337
1.5,64,8,0.00000001,0.4,0.6,8640,28704,28697.6,25728,32051.2,32064,25980.799,5864.5337
0.75,64,2,0.00000001,0.4,0.8,10220.8,28531.2,28492.8,24646.4,32134.4,32070.4,26016,5721.6
0.75,64,4,0.00000001,0.4,0.8,10220.8,28531.2,28492.8,24646.4,32134.4,32070.4,26016,5721.6
0.75,64,6,0.00000001,0.4,0.8,10220.8,28531.2,28492.8,24646.4,32134.4,32070.4,26016,5721.6
0.75,64,8,0.00000001,0.4,0.8,10220.8,28531.2,28492.8,24646.4,32134.4,32070.4,26016,5721.6
1.5,64,2,0.00000001,0,0.4,16089.6,26995.2,27296,23904,31827.2,32307.2,26403.201,4270.9326
1.5,64,4,0.00000001,0,0.4,16089.6,26995.2,27296,23904,31827.2,32307.2,26403.201,4270.9326
1.5,64,6,0.00000001,0,0.4,16089.6,26995.2,27296,23904,31827.2,32307.2,26403.201,4270.9326
1.5,64,8,0.00000001,0,0.4,16089.6,26995.2,27296,23904,31827.2,32307.2,26403.201,4270.9326
1.125,64,2,0.00000001,0.2,0.6,13721.6,28243.2,28256,24742.4,31667.2,31846.4,26412.799,4787.2
1.125,64,4,0.00000001,0.2,0.6,13721.6,28243.2,28256,24742.4,31667.2,31846.4,26412.799,4787.2
1.125,64,6,0.00000001,0.2,0.6,13721.6,28243.2,28256,24742.4,31667.2,31846.4,26412.799,4787.2
1.125,64,8,0.00000001,0.2,0.6,13721.6,28243.2,28256,24742.4,31667.2,31846.4,26412.799,4787.2
1.5,64,2,0.00000001,0.6,0.8,6118.4,30188.8,30118.4,24915.2,33651.2,33811.2,26467.201,7300.267
1.5,64,4,0.00000001,0.6,0.8,6118.4,30188.8,30118.4,24915.2,33651.2,33811.2,26467.201,7300.267
1.5,64,6,0.00000001,0.6,0.8,6118.4,30188.8,30118.4,24915.2,33651.2,33811.2,26467.201,7300.267
1.5,64,8,0.00000001,0.6,0.8,6118.4,30188.8,30118.4,24915.2,33651.2,33811.2,26467.201,7300.267
0.75,64,2,0.00000001,0,0.6,14252.8,27404.8,27712,23104,32377.6,33958.4,26468.266,5193.2446
0.75,64,4,0.00000001,0,0.6,14252.8,27404.8,27712,23104,32377.6,33958.4,26468.266,5193.2446
0.75,64,6,0.00000001,0,0.6,14252.8,27404.8,27712,23104,32377.6,33958.4,26468.266,5193.2446
0.75,64,8,0.00000001,0,0.6,14252.8,27404.8,27712,23104,32377.6,33958.4,26468.266,5193.2446
0.75,64,2,0.00000001,0.6,1,7097.6,29817.6,29715.2,25510.4,33363.2,33536,26506.666,6801.7773
0.75,64,4,0.00000001,0.6,1,7097.6,29817.6,29715.2,25510.4,33363.2,33536,26506.666,6801.7773
0.75,64,6,0.00000001,0.6,1,7097.6,29817.6,29715.2,25510.4,33363.2,33536,26506.666,6801.7773
0.75,64,8,0.00000001,0.6,1,7097.6,29817.6,29715.2,25510.4,33363.2,33536,26506.666,6801.7773
0.5,64,2,0.00000001,0.4,1,9235.2,29715.2,29721.6,25760,33299.2,33273.6,26834.135,6224.355
0.5,64,4,0.00000001,0.4,1,9235.2,29715.2,29721.6,25760,33299.2,33273.6,26834.135,6224.355
0.5,64,6,0.00000001,0.4,1,9235.2,29715.2,29721.6,25760,33299.2,33273.6,26834.135,6224.355
0.5,64,8,0.00000001,0.4,1,9235.2,29715.2,29721.6,25760,33299.2,33273.6,26834.135,6224.355
1,64,2,0.00000001,0.4,0.8,10560,29785.6,29555.2,26201.6,32838.4,33107.2,27008,5751.4663
1,64,4,0.00000001,0.4,0.8,10560,29785.6,29555.2,26201.6,32838.4,33107.2,27008,5751.4663
1,64,6,0.00000001,0.4,0.8,10560,29785.6,29555.2,26201.6,32838.4,33107.2,27008,5751.4663
1,64,8,0.00000001,0.4,0.8,10560,29785.6,29555.2,26201.6,32838.4,33107.2,27008,5751.4663
1.125,64,2,0.00000001,0.4,0.8,9574.4,30099.2,30124.8,26060.8,33280,33497.6,27106.135,6192.3555
1.125,64,4,0.00000001,0.4,0.8,9574.4,30099.2,30124.8,26060.8,33280,33497.6,27106.135,6192.3555
1.125,64,6,0.00000001,0.4,0.8,9574.4,30099.2,30124.8,26060.8,33280,33497.6,27106.135,6192.3555
1.125,64,8,0.00000001,0.4,0.8,9574.4,30099.2,30124.8,26060.8,33280,33497.6,27106.135,6192.3555
1,64,2,0.00000001,0.6,1,9702.4,30732.8,30668.8,25081.6,34028.8,34304,27419.734,6685.156
1,64,4,0.00000001,0.6,1,9702.4,30732.8,30668.8,25081.6,34028.8,34304,27419.734,6685.156
1,64,6,0.00000001,0.6,1,9702.4,30732.8,30668.8,25081.6,34028.8,34304,27419.734,6685.156
1,64,8,0.00000001,0.6,1,9702.4,30732.8,30668.8,25081.6,34028.8,34304,27419.734,6685.156
1.125,64,2,0.00000001,0.6,1,7110.4,31161.6,31065.6,27302.4,34553.6,34681.6,27645.865,6959.6445
1.125,64,4,0.00000001,0.6,1,7110.4,31161.6,31065.6,27302.4,34553.6,34681.6,27645.865,6959.6445
1.125,64,6,0.00000001,0.6,1,7110.4,31161.6,31065.6,27302.4,34553.6,34681.6,27645.865,6959.6445
1.125,64,8,0.00000001,0.6,1,7110.4,31161.6,31065.6,27302.4,34553.6,34681.6,27645.865,6959.6445
0.5,64,2,0.00000001,0,0.8,15417.6,29228.8,28838.4,25267.2,33817.6,34547.2,27852.799,5006.934
0.5,64,4,0.00000001,0,0.8,15417.6,29228.8,28838.4,25267.2,33817.6,34547.2,27852.799,5006.934
0.5,64,6,0.00000001,0,0.8,15417.6,29228.8,28838.4,25267.2,33817.6,34547.2,27852.799,5006.934
0.5,64,8,0.00000001,0,0.8,15417.6,29228.8,28838.4,25267.2,33817.6,34547.2,27852.799,5006.934
0.75,64,2,0.00000001,0.2,0.8,15814.4,29452.8,29670.4,26502.4,32940.8,33049.6,27905.068,4497.778
0.75,64,4,0.00000001,0.2,0.8,15814.4,29452.8,29670.4,26502.4,32940.8,33049.6,27905.068,4497.778
0.75,64,6,0.00000001,0.2,0.8,15814.4,29452.8,29670.4,26502.4,32940.8,33049.6,27905.068,4497.778
0.75,64,8,0.00000001,0.2,0.8,15814.4,29452.8,29670.4,26502.4,32940.8,33049.6,27905.068,4497.778
1,64,2,0.00000001,0,0.6,15360,28870.4,29395.2,25529.6,33747.2,35705.6,28101.334,5104.3555
1,64,4,0.00000001,0,0.6,15360,28870.4,29395.2,25529.6,33747.2,35705.6,28101.334,5104.3555
1,64,6,0.00000001,0,0.6,15360,28870.4,29395.2,25529.6,33747.2,35705.6,28101.334,5104.3555
1,64,8,0.00000001,0,0.6,15360,28870.4,29395.2,25529.6,33747.2,35705.6,28101.334,5104.3555
1.5,64,2,0.00000001,0.2,0.6,17504,29836.8,29811.2,26649.6,32774.4,32876.8,28242.133,4110.222
1.5,64,4,0.00000001,0.2,0.6,17504,29836.8,29811.2,26649.6,32774.4,32876.8,28242.133,4110.222
1.5,64,6,0.00000001,0.2,0.6,17504,29836.8,29811.2,26649.6,32774.4,32876.8,28242.133,4110.222
1.5,64,8,0.00000001,0.2,0.6,17504,29836.8,29811.2,26649.6,32774.4,32876.8,28242.133,4110.222
0.5,64,2,0.00000001,0.2,1,14560,30662.4,30470.4,27462.4,33792,33971.2,28486.398,4983.4673
0.5,64,4,0.00000001,0.2,1,14560,30662.4,30470.4,27462.4,33792,33971.2,28486.398,4983.4673
0.5,64,6,0.00000001,0.2,1,14560,30662.4,30470.4,27462.4,33792,33971.2,28486.398,4983.4673
0.5,64,8,0.00000001,0.2,1,14560,30662.4,30470.4,27462.4,33792,33971.2,28486.398,4983.4673
1,64,2,0.00000001,0.2,0.8,16896,30816,30662.4,27929.6,33606.4,33638.4,28924.803,4341.332
1,64,4,0.00000001,0.2,0.8,16896,30816,30662.4,27929.6,33606.4,33638.4,28924.803,4341.332
1,64,6,0.00000001,0.2,0.8,16896,30816,30662.4,27929.6,33606.4,33638.4,28924.803,4341.332
1,64,8,0.00000001,0.2,0.8,16896,30816,30662.4,27929.6,33606.4,33638.4,28924.803,4341.332
1.125,64,2,0.00000001,0,0.6,17324.8,29702.4,29728,26502.4,34208,36262.4,28954.666,4694.0444
1.125,64,4,0.00000001,0,0.6,17324.8,29702.4,29728,26502.4,34208,36262.4,28954.666,4694.0444
1.125,64,6,0.00000001,0,0.6,17324.8,29702.4,29728,26502.4,34208,36262.4,28954.666,4694.0444
1.125,64,8,0.00000001,0,0.6,17324.8,29702.4,29728,26502.4,34208,36262.4,28954.666,4694.0444
1.5,64,2,0.00000001,0.6,1,11116.8,32243.2,32204.8,27680,35276.8,35488,29001.6,6402.1343
1.5,64,4,0.00000001,0.6,1,11116.8,32243.2,32204.8,27680,35276.8,35488,29001.6,6402.1343
1.5,64,6,0.00000001,0.6,1,11116.8,32243.2,32204.8,27680,35276.8,35488,29001.6,6402.1343
1.5,64,8,0.00000001,0.6,1,11116.8,32243.2,32204.8,27680,35276.8,35488,29001.6,6402.1343
1.5,64,2,0.00000001,0.4,0.8,14329.6,31379.2,31372.8,28812.8,34297.6,34476.8,29111.467,5026.8447
1.5,64,4,0.00000001,0.4,0.8,14329.6,31379.2,31372.8,28812.8,34297.6,34476.8,29111.467,5026.8447
1.5,64,6,0.00000001,0.4,0.8,14329.6,31379.2,31372.8,28812.8,34297.6,34476.8,29111.467,5026.8447
1.5,64,8,0.00000001,0.4,0.8,14329.6,31379.2,31372.8,28812.8,34297.6,34476.8,29111.467,5026.8447
0.75,64,2,0.00000001,0.4,1,17651.2,30758.4,31129.6,27078.4,34214.4,34156.8,29164.799,4533.3335
0.75,64,4,0.00000001,0.4,1,17651.2,30758.4,31129.6,27078.4,34214.4,34156.8,29164.799,4533.3335
0.75,64,6,0.00000001,0.4,1,17651.2,30758.4,31129.6,27078.4,34214.4,34156.8,29164.799,4533.3335
0.75,64,8,0.00000001,0.4,1,17651.2,30758.4,31129.6,27078.4,34214.4,34156.8,29164.799,4533.3335
1,64,2,0.00000001,0.4,1,14662.4,31936,32019.2,28608,34752,34995.2,29495.467,5240.1772
1,64,4,0.00000001,0.4,1,14662.4,31936,32019.2,28608,34752,34995.2,29495.467,5240.1772
1,64,6,0.00000001,0.4,1,14662.4,31936,32019.2,28608,34752,34995.2,29495.467,5240.1772
1,64,8,0.00000001,0.4,1,14662.4,31936,32019.2,28608,34752,34995.2,29495.467,5240.1772
1.125,64,2,0.00000001,0.2,0.8,18752,31238.4,31360,28358.4,33868.8,34259.2,29639.467,4056.1777
1.125,64,4,0.00000001,0.2,0.8,18752,31238.4,31360,28358.4,33868.8,34259.2,29639.467,4056.1777
1.125,64,6,0.00000001,0.2,0.8,18752,31238.4,31360,28358.4,33868.8,34259.2,29639.467,4056.1777
1.125,64,8,0.00000001,0.2,0.8,18752,31238.4,31360,28358.4,33868.8,34259.2,29639.467,4056.1777
1.125,64,2,0.00000001,0.4,1,16934.4,32313.6,32147.2,28940.8,35148.8,35148.8,30105.6,4778.6665
1.125,64,4,0.00000001,0.4,1,16934.4,32313.6,32147.2,28940.8,35148.8,35148.8,30105.6,4778.6665
1.125,64,6,0.00000001,0.4,1,16934.4,32313.6,32147.2,28940.8,35148.8,35148.8,30105.6,4778.6665
1.125,64,8,0.00000001,0.4,1,16934.4,32313.6,32147.2,28940.8,35148.8,35148.8,30105.6,4778.6665
0.75,64,2,0.00000001,0,0.8,19852.8,30937.6,30732.8,27392,34905.6,38073.6,30315.734,4462.222
0.75,64,4,0.00000001,0,0.8,19852.8,30937.6,30732.8,27392,34905.6,38073.6,30315.734,4462.222
0.75,64,6,0.00000001,0,0.8,19852.8,30937.6,30732.8,27392,34905.6,38073.6,30315.734,4462.222
0.75,64,8,0.00000001,0,0.8,19852.8,30937.6,30732.8,27392,34905.6,38073.6,30315.734,4462.222
0.75,64,2,0.00000001,0.2,1,21388.8,31603.2,31776,29081.6,34726.4,34899.2,30579.201,3562.6658
0.75,64,4,0.00000001,0.2,1,21388.8,31603.2,31776,29081.6,34726.4,34899.2,30579.201,3562.6658
0.75,64,6,0.00000001,0.2,1,21388.8,31603.2,31776,29081.6,34726.4,34899.2,30579.201,3562.6658
0.75,64,8,0.00000001,0.2,1,21388.8,31603.2,31776,29081.6,34726.4,34899.2,30579.201,3562.6658
1,64,2,0.00000001,0.2,1,18995.2,32550.4,32672,29760,35494.4,35628.8,30850.133,4315.0225
1,64,4,0.00000001,0.2,1,18995.2,32550.4,32672,29760,35494.4,35628.8,30850.133,4315.0225
1,64,6,0.00000001,0.2,1,18995.2,32550.4,32672,29760,35494.4,35628.8,30850.133,4315.0225
1,64,8,0.00000001,0.2,1,18995.2,32550.4,32672,29760,35494.4,35628.8,30850.133,4315.0225
0.5,64,2,0.00000001,0,1,20160,31558.4,31724.8,28153.6,36339.2,37452.8,30898.133,4494.2227
0.5,64,4,0.00000001,0,1,20160,31558.4,31724.8,28153.6,36339.2,37452.8,30898.133,4494.2227
0.5,64,6,0.00000001,0,1,20160,31558.4,31724.8,28153.6,36339.2,37452.8,30898.133,4494.2227
0.5,64,8,0.00000001,0,1,20160,31558.4,31724.8,28153.6,36339.2,37452.8,30898.133,4494.2227
1.5,64,2,0.00000001,0.2,0.8,22124.8,32179.2,32224,28883.2,34905.6,35225.6,30923.734,3613.1555
1.5,64,4,0.00000001,0.2,0.8,22124.8,32179.2,32224,28883.2,34905.6,35225.6,30923.734,3613.1555
1.5,64,6,0.00000001,0.2,0.8,22124.8,32179.2,32224,28883.2,34905.6,35225.6,30923.734,3613.1555
1.5,64,8,0.00000001,0.2,0.8,22124.8,32179.2,32224,28883.2,34905.6,35225.6,30923.734,3613.1555
1.5,64,2,0.00000001,0.4,1,18732.8,33171.2,33222.4,29894.4,35923.2,35923.2,31144.533,4553.9546
1.5,64,4,0.00000001,0.4,1,18732.8,33171.2,33222.4,29894.4,35923.2,35923.2,31144.533,4553.9546
1.5,64,6,0.00000001,0.4,1,18732.8,33171.2,33222.4,29894.4,35923.2,35923.2,31144.533,4553.9546
1.5,64,8,0.00000001,0.4,1,18732.8,33171.2,33222.4,29894.4,35923.2,35923.2,31144.533,4553.9546
1.125,64,2,0.00000001,0.2,1,20268.8,33100.8,32889.6,30412.8,35724.8,36051.2,31408,4044.8
1.125,64,4,0.00000001,0.2,1,20268.8,33100.8,32889.6,30412.8,35724.8,36051.2,31408,4044.8
1.125,64,6,0.00000001,0.2,1,20268.8,33100.8,32889.6,30412.8,35724.8,36051.2,31408,4044.8
1.125,64,8,0.00000001,0.2,1,20268.8,33100.8,32889.6,30412.8,35724.8,36051.2,31408,4044.8
1,64,2,0.00000001,0,0.8,22348.8,31795.2,31891.2,28832,37625.6,39648,32023.469,4408.89
1,64,4,0.00000001,0,0.8,22348.8,31795.2,31891.2,28832,37625.6,39648,32023.469,4408.89
1,64,6,0.00000001,0,0.8,22348.8,31795.2,31891.2,28832,37625.6,39648,32023.469,4408.89
1,64,8,0.00000001,0,0.8,22348.8,31795.2,31891.2,28832,37625.6,39648,32023.469,4408.89
1.5,64,2,0.00000001,0.2,1,24288,33766.4,33996.8,31590.4,36403.2,36768,32802.133,3241.9553
1.5,64,4,0.00000001,0.2,1,24288,33766.4,33996.8,31590.4,36403.2,36768,32802.133,3241.9553
1.5,64,6,0.00000001,0.2,1,24288,33766.4,33996.8,31590.4,36403.2,36768,32802.133,3241.9553
1.5,64,8,0.00000001,0.2,1,24288,33766.4,33996.8,31590.4,36403.2,36768,32802.133,3241.9553
0.5,64,2,0.00000001,1,0.2,inf,inf,inf,inf,inf,inf,inf,inf
