neighbour_multiplier,popsize,restart_decay_power,restart_tolerance,self_instead_neighbour,sigma,different_powers,discus,ellipsoid,rosenbrock,shifted_sphere,sphere,mean,mad
1,64,8,0.00000001,0.6,0.2,7859.2,17248,17036.8,14188.8,23782.4,23654.4,17294.934,4282.311
0.75,64,2,0.00000001,0.2,0.2,7577.6,17209.6,17465.6,13011.2,24307.2,24409.6,17330.133,4730.6665
0.75,64,4,0.00000001,0.2,0.2,7577.6,17209.6,17465.6,13011.2,24307.2,24409.6,17330.133,4730.6665
0.75,64,6,0.00000001,0.2,0.2,7577.6,17209.6,17465.6,13011.2,24307.2,24409.6,17330.133,4730.6665
0.75,64,8,0.00000001,0.2,0.2,7577.6,17209.6,17465.6,13011.2,24307.2,24409.6,17330.133,4730.6665
1.125,64,2,0.00000001,0.6,0.2,9318.4,18809.6,18771.2,15993.6,24896,24825.6,18769.066,4075.3777
1.125,64,4,0.00000001,0.6,0.2,9318.4,18809.6,18771.2,15993.6,24896,24825.6,18769.066,4075.3777
1.125,64,6,0.00000001,0.6,0.2,9318.4,18809.6,18771.2,15993.6,24896,24825.6,18769.066,4075.3777
1.125,64,8,0.00000001,0.6,0.2,9318.4,18809.6,18771.2,15993.6,24896,24825.6,18769.066,4075.3777
1,64,2,0.00000001,0.4,0.2,10041.6,19097.6,19347.2,16454.4,24838.4,24864,19107.2,3909.3333
1,64,4,0.00000001,0.4,0.2,10041.6,19097.6,19347.2,16454.4,24838.4,24864,19107.2,3909.3333
1,64,6,0.00000001,0.4,0.2,10041.6,19097.6,19347.2,16454.4,24838.4,24864,19107.2,3909.3333
1,64,8,0.00000001,0.4,0.2,10041.6,19097.6,19347.2,16454.4,24838.4,24864,19107.2,3909.3333
1.5,64,2,0.00000001,0.8,0.2,9632,20454.4,20448,17356.8,26656,26860.8,20234.666,4493.511
1.5,64,4,0.00000001,0.8,0.2,9632,20454.4,20448,17356.8,26656,26860.8,20234.666,4493.511
1.5,64,6,0.00000001,0.8,0.2,9632,20454.4,20448,17356.8,26656,26860.8,20234.666,4493.511
1.5,64,8,0.00000001,0.8,0.2,9632,20454.4,20448,17356.8,26656,26860.8,20234.666,4493.511
1.125,64,2,0.00000001,0.4,0.2,12921.6,20595.2,20800,18252.8,26188.8,25952,20785.064,3528.5334
1.125,64,4,0.00000001,0.4,0.2,12921.6,20595.2,20800,18252.8,26188.8,25952,20785.064,3528.5334
1.125,64,6,0.00000001,0.4,0.2,12921.6,20595.2,20800,18252.8,26188.8,25952,20785.064,3528.5334
1.125,64,8,0.00000001,0.4,0.2,12921.6,20595.2,20800,18252.8,26188.8,25952,20785.064,3528.5334
1,64,2,0.00000001,0.2,0.2,11833.6,21312,20870.4,16985.6,27193.6,28499.2,21115.734,4552.533
1,64,4,0.00000001,0.2,0.2,11833.6,21312,20870.4,16985.6,27193.6,28499.2,21115.734,4552.533
1,64,6,0.00000001,0.2,0.2,11833.6,21312,20870.4,16985.6,27193.6,28499.2,21115.734,4552.533
1,64,8,0.00000001,0.2,0.2,11833.6,21312,20870.4,16985.6,27193.6,28499.2,21115.734,4552.533
1.5,64,2,0.00000001,0.6,0.2,14476.8,22284.8,22284.8,19833.6,27494.4,27321.6,22282.666,3418.3118
1.5,64,4,0.00000001,0.6,0.2,14476.8,22284.8,22284.8,19833.6,27494.4,27321.6,22282.666,3418.3118
1.5,64,6,0.00000001,0.6,0.2,14476.8,22284.8,22284.8,19833.6,27494.4,27321.6,22282.666,3418.3118
1.5,64,8,0.00000001,0.6,0.2,14476.8,22284.8,22284.8,19833.6,27494.4,27321.6,22282.666,3418.3118
0.5,64,2,0.00000001,0.8,0.4,10713.6,22873.6,22707.2,19232,29318.4,29408,22375.467,4935.111
0.5,64,4,0.00000001,0.8,0.4,10713.6,22873.6,22707.2,19232,29318.4,29408,22375.467,4935.111
0.5,64,6,0.00000001,0.8,0.4,10713.6,22873.6,22707.2,19232,29318.4,29408,22375.467,4935.111
0.5,64,8,0.00000001,0.8,0.4,10713.6,22873.6,22707.2,19232,29318.4,29408,22375.467,4935.111
1.125,64,2,0.00000001,0.2,0.2,14899.2,22457.6,22649.6,19084.8,28588.8,28800,22746.666,3965.1553
1.125,64,4,0.00000001,0.2,0.2,14899.2,22457.6,22649.6,19084.8,28588.8,28800,22746.666,3965.1553
1.125,64,6,0.00000001,0.2,0.2,14899.2,22457.6,22649.6,19084.8,28588.8,28800,22746.666,3965.1553
1.125,64,8,0.00000001,0.2,0.2,14899.2,22457.6,22649.6,19084.8,28588.8,28800,22746.666,3965.1553
1.5,64,2,0.00000001,0.4,0.2,17203.2,23737.6,23833.6,21728,28339.2,28409.6,23875.197,2999.4658
1.5,64,4,0.00000001,0.4,0.2,17203.2,23737.6,23833.6,21728,28339.2,28409.6,23875.197,2999.4658
1.5,64,6,0.00000001,0.4,0.2,17203.2,23737.6,23833.6,21728,28339.2,28409.6,23875.197,2999.4658
1.5,64,8,0.00000001,0.4,0.2,17203.2,23737.6,23833.6,21728,28339.2,28409.6,23875.197,2999.4658
0.5,64,2,0.00000001,0.6,0.4,16934.4,24793.6,24627.2,22502.4,30022.4,29804.8,24780.799,3426.1335
0.5,64,4,0.00000001,0.6,0.4,16934.4,24793.6,24627.2,22502.4,30022.4,29804.8,24780.799,3426.1335
0.5,64,6,0.00000001,0.6,0.4,16934.4,24793.6,24627.2,22502.4,30022.4,29804.8,24780.799,3426.1335
0.5,64,8,0.00000001,0.6,0.4,16934.4,24793.6,24627.2,22502.4,30022.4,29804.8,24780.799,3426.1335
0.75,64,2,0.00000001,0.8,0.4,15078.4,25766.4,25747.2,22854.4,31404.8,31417.6,25378.133,4274.489
0.75,64,4,0.00000001,0.8,0.4,15078.4,25766.4,25747.2,22854.4,31404.8,31417.6,25378.133,4274.489
0.75,64,6,0.00000001,0.8,0.4,15078.4,25766.4,25747.2,22854.4,31404.8,31417.6,25378.133,4274.489
0.75,64,8,0.00000001,0.8,0.4,15078.4,25766.4,25747.2,22854.4,31404.8,31417.6,25378.133,4274.489
1.5,64,2,0.00000001,0.2,0.2,18720,25529.6,25248,22137.6,30873.6,31347.2,25642.666,3645.1553
1.5,64,4,0.00000001,0.2,0.2,18720,25529.6,25248,22137.6,30873.6,31347.2,25642.666,3645.1553
1.5,64,6,0.00000001,0.2,0.2,18720,25529.6,25248,22137.6,30873.6,31347.2,25642.666,3645.1553
1.5,64,8,0.00000001,0.2,0.2,18720,25529.6,25248,22137.6,30873.6,31347.2,25642.666,3645.1553
0.5,64,2,0.00000001,0.4,0.4,20121.6,26028.8,25894.4,23833.6,30841.6,30752,26245.334,3034.3113
0.5,64,4,0.00000001,0.4,0.4,20121.6,26028.8,25894.4,23833.6,30841.6,30752,26245.334,3034.3113
0.5,64,6,0.00000001,0.4,0.4,20121.6,26028.8,25894.4,23833.6,30841.6,30752,26245.334,3034.3113
0.5,64,8,0.00000001,0.4,0.4,20121.6,26028.8,25894.4,23833.6,30841.6,30752,26245.334,3034.3113
0.75,64,2,0.00000001,0.6,0.4,20364.8,27174.4,27200,25152,31737.6,31756.8,27230.932,3010.8438
0.75,64,4,0.00000001,0.6,0.4,20364.8,27174.4,27200,25152,31737.6,31756.8,27230.932,3010.8438
0.75,64,6,0.00000001,0.6,0.4,20364.8,27174.4,27200,25152,31737.6,31756.8,27230.932,3010.8438
0.75,64,8,0.00000001,0.6,0.4,20364.8,27174.4,27200,25152,31737.6,31756.8,27230.932,3010.8438
1,64,2,0.00000001,0.8,0.4,18259.2,27667.2,27673.6,24972.8,32736,32972.8,27380.266,3842.8447
1,64,4,0.00000001,0.8,0.4,18259.2,27667.2,27673.6,24972.8,32736,32972.8,27380.266,3842.8447
1,64,6,0.00000001,0.8,0.4,18259.2,27667.2,27673.6,24972.8,32736,32972.8,27380.266,3842.8447
1,64,8,0.00000001,0.8,0.4,18259.2,27667.2,27673.6,24972.8,32736,32972.8,27380.266,3842.8447
0.5,64,2,0.00000001,0.2,0.4,21536,27366.4,27449.6,24032,32915.2,33209.6,27751.469,3540.623
0.5,64,4,0.00000001,0.2,0.4,21536,27366.4,27449.6,24032,32915.2,33209.6,27751.469,3540.623
0.5,64,6,0.00000001,0.2,0.4,21536,27366.4,27449.6,24032,32915.2,33209.6,27751.469,3540.623
0.5,64,8,0.00000001,0.2,0.4,21536,27366.4,27449.6,24032,32915.2,33209.6,27751.469,3540.623
0.75,64,2,0.00000001,0.4,0.4,22355.2,28211.2,28358.4,25977.6,32422.4,32480,28300.799,2786.1338
0.75,64,4,0.00000001,0.4,0.4,22355.2,28211.2,28358.4,25977.6,32422.4,32480,28300.799,2786.1338
0.75,64,6,0.00000001,0.4,0.4,22355.2,28211.2,28358.4,25977.6,32422.4,32480,28300.799,2786.1338
0.75,64,8,0.00000001,0.4,0.4,22355.2,28211.2,28358.4,25977.6,32422.4,32480,28300.799,2786.1338
1.125,64,2,0.00000001,0.8,0.4,19667.2,28563.2,28601.6,26412.8,33555.2,33542.4,28390.4,3566.9326
1.125,64,4,0.00000001,0.8,0.4,19667.2,28563.2,28601.6,26412.8,33555.2,33542.4,28390.4,3566.9326
1.125,64,6,0.00000001,0.8,0.4,19667.2,28563.2,28601.6,26412.8,33555.2,33542.4,28390.4,3566.9326
1.125,64,8,0.00000001,0.8,0.4,19667.2,28563.2,28601.6,26412.8,33555.2,33542.4,28390.4,3566.9326
1,64,2,0.00000001,0.6,0.4,23443.2,28870.4,28857.6,26886.4,33024,33088,29028.266,2685.1553
1,64,4,0.00000001,0.6,0.4,23443.2,28870.4,28857.6,26886.4,33024,33088,29028.266,2685.1553
1,64,6,0.00000001,0.6,0.4,23443.2,28870.4,28857.6,26886.4,33024,33088,29028.266,2685.1553
1,64,8,0.00000001,0.6,0.4,23443.2,28870.4,28857.6,26886.4,33024,33088,29028.266,2685.1553
1.125,64,2,0.00000001,0.6,0.4,24038.4,29459.2,29331.2,27500.8,33651.2,33516.8,29582.932,2667.3772
1.125,64,4,0.00000001,0.6,0.4,24038.4,29459.2,29331.2,27500.8,33651.2,33516.8,29582.932,2667.3772
1.125,64,6,0.00000001,0.6,0.4,24038.4,29459.2,29331.2,27500.8,33651.2,33516.8,29582.932,2667.3772
1.125,64,8,0.00000001,0.6,0.4,24038.4,29459.2,29331.2,27500.8,33651.2,33516.8,29582.932,2667.3772
0.5,64,2,0.00000001,0.8,0.6,21337.6,29715.2,29798.4,27276.8,34899.2,34835.2,29643.734,3557.6882
0.5,64,4,0.00000001,0.8,0.6,21337.6,29715.2,29798.4,27276.8,34899.2,34835.2,29643.734,3557.6882
0.5,64,6,0.00000001,0.8,0.6,21337.6,29715.2,29798.4,27276.8,34899.2,34835.2,29643.734,3557.6882
0.5,64,8,0.00000001,0.8,0.6,21337.6,29715.2,29798.4,27276.8,34899.2,34835.2,29643.734,3557.6882
1,64,2,0.00000001,0.4,0.4,25036.8,29875.2,29708.8,27801.6,33516.8,33689.6,29938.135,2443.3787
1,64,4,0.00000001,0.4,0.4,25036.8,29875.2,29708.8,27801.6,33516.8,33689.6,29938.135,2443.3787
1,64,6,0.00000001,0.4,0.4,25036.8,29875.2,29708.8,27801.6,33516.8,33689.6,29938.135,2443.3787
1,64,8,0.00000001,0.4,0.4,25036.8,29875.2,29708.8,27801.6,33516.8,33689.6,29938.135,2443.3787
0.75,64,2,0.00000001,0.2,0.4,23859.2,29472,29516.8,26611.2,35174.4,35379.2,30002.133,3516.444
0.75,64,4,0.00000001,0.2,0.4,23859.2,29472,29516.8,26611.2,35174.4,35379.2,30002.133,3516.444
0.75,64,6,0.00000001,0.2,0.4,23859.2,29472,29516.8,26611.2,35174.4,35379.2,30002.133,3516.444
0.75,64,8,0.00000001,0.2,0.4,23859.2,29472,29516.8,26611.2,35174.4,35379.2,30002.133,3516.444
1.5,64,2,0.00000001,0.8,0.4,22656,30272,30432,28115.2,34918.4,35091.2,30247.467,3241.2441
1.5,64,4,0.00000001,0.8,0.4,22656,30272,30432,28115.2,34918.4,35091.2,30247.467,3241.2441
1.5,64,6,0.00000001,0.8,0.4,22656,30272,30432,28115.2,34918.4,35091.2,30247.467,3241.2441
1.5,64,8,0.00000001,0.8,0.4,22656,30272,30432,28115.2,34918.4,35091.2,30247.467,3241.2441
1.125,64,2,0.00000001,0.4,0.4,25523.2,30208,30329.6,28051.2,34022.4,34124.8,30376.533,2464.7112
1.125,64,4,0.00000001,0.4,0.4,25523.2,30208,30329.6,28051.2,34022.4,34124.8,30376.533,2464.7112
1.125,64,6,0.00000001,0.4,0.4,25523.2,30208,30329.6,28051.2,34022.4,34124.8,30376.533,2464.7112
1.125,64,8,0.00000001,0.4,0.4,25523.2,30208,30329.6,28051.2,34022.4,34124.8,30376.533,2464.7112
0.5,64,2,0.00000001,0.6,0.6,24960,30854.4,30803.2,28576,34950.4,34771.2,30819.201,2706.133
0.5,64,4,0.00000001,0.6,0.6,24960,30854.4,30803.2,28576,34950.4,34771.2,30819.201,2706.133
0.5,64,6,0.00000001,0.6,0.6,24960,30854.4,30803.2,28576,34950.4,34771.2,30819.201,2706.133
0.5,64,8,0.00000001,0.6,0.6,24960,30854.4,30803.2,28576,34950.4,34771.2,30819.201,2706.133
0.75,64,2,0.00000001,0.8,0.6,22809.6,31590.4,31276.8,28876.8,36006.4,36166.4,31121.068,3518.577
0.75,64,4,0.00000001,0.8,0.6,22809.6,31590.4,31276.8,28876.8,36006.4,36166.4,31121.068,3518.577
0.75,64,6,0.00000001,0.8,0.6,22809.6,31590.4,31276.8,28876.8,36006.4,36166.4,31121.068,3518.577
0.75,64,8,0.00000001,0.8,0.6,22809.6,31590.4,31276.8,28876.8,36006.4,36166.4,31121.068,3518.577
1.5,64,2,0.00000001,0.6,0.4,25977.6,31129.6,31123.2,29152,34886.4,34918.4,31197.865,2469.6882
1.5,64,4,0.00000001,0.6,0.4,25977.6,31129.6,31123.2,29152,34886.4,34918.4,31197.865,2469.6882
1.5,64,6,0.00000001,0.6,0.4,25977.6,31129.6,31123.2,29152,34886.4,34918.4,31197.865,2469.6882
1.5,64,8,0.00000001,0.6,0.4,25977.6,31129.6,31123.2,29152,34886.4,34918.4,31197.865,2469.6882
1,64,2,0.00000001,0.2,0.4,25958.4,31014.4,30988.8,28064,35897.6,37036.8,31493.334,3315.9114
1,64,4,0.00000001,0.2,0.4,25958.4,31014.4,30988.8,28064,35897.6,37036.8,31493.334,3315.9114
1,64,6,0.00000001,0.2,0.4,25958.4,31014.4,30988.8,28064,35897.6,37036.8,31493.334,3315.9114
1,64,8,0.00000001,0.2,0.4,25958.4,31014.4,30988.8,28064,35897.6,37036.8,31493.334,3315.9114
0.5,64,2,0.00000001,0.4,0.6,26502.4,31302.4,31513.6,29209.6,35436.8,35353.6,31553.068,2561.423
0.5,64,4,0.00000001,0.4,0.6,26502.4,31302.4,31513.6,29209.6,35436.8,35353.6,31553.068,2561.423
0.5,64,6,0.00000001,0.4,0.6,26502.4,31302.4,31513.6,29209.6,35436.8,35353.6,31553.068,2561.423
0.5,64,8,0.00000001,0.4,0.6,26502.4,31302.4,31513.6,29209.6,35436.8,35353.6,31553.068,2561.423
1.5,64,2,0.00000001,0.4,0.4,27686.4,31872,31820.8,29760,35206.4,35276.8,31937.064,2203.0212
1.5,64,4,0.00000001,0.4,0.4,27686.4,31872,31820.8,29760,35206.4,35276.8,31937.064,2203.0212
1.5,64,6,0.00000001,0.4,0.4,27686.4,31872,31820.8,29760,35206.4,35276.8,31937.064,2203.0212
1.5,64,8,0.00000001,0.4,0.4,27686.4,31872,31820.8,29760,35206.4,35276.8,31937.064,2203.0212
1.125,64,2,0.00000001,0.2,0.4,26483.2,31507.2,31488,28518.4,37804.8,37049.6,32141.865,3523.5557
1.125,64,4,0.00000001,0.2,0.4,26483.2,31507.2,31488,28518.4,37804.8,37049.6,32141.865,3523.5557
1.125,64,6,0.00000001,0.2,0.4,26483.2,31507.2,31488,28518.4,37804.8,37049.6,32141.865,3523.5557
1.125,64,8,0.00000001,0.2,0.4,26483.2,31507.2,31488,28518.4,37804.8,37049.6,32141.865,3523.5557
0.75,64,2,0.00000001,0.6,0.6,27321.6,32121.6,32217.6,30016,36051.2,36000,32288,2491.7334
0.75,64,4,0.00000001,0.6,0.6,27321.6,32121.6,32217.6,30016,36051.2,36000,32288,2491.7334
0.75,64,6,0.00000001,0.6,0.6,27321.6,32121.6,32217.6,30016,36051.2,36000,32288,2491.7334
0.75,64,8,0.00000001,0.6,0.6,27321.6,32121.6,32217.6,30016,36051.2,36000,32288,2491.7334
1,64,2,0.00000001,0.8,0.6,25785.6,32678.4,32652.8,30240,36998.4,37113.6,32578.13,3043.5566
1,64,4,0.00000001,0.8,0.6,25785.6,32678.4,32652.8,30240,36998.4,37113.6,32578.13,3043.5566
1,64,6,0.00000001,0.8,0.6,25785.6,32678.4,32652.8,30240,36998.4,37113.6,32578.13,3043.5566
1,64,8,0.00000001,0.8,0.6,25785.6,32678.4,32652.8,30240,36998.4,37113.6,32578.13,3043.5566
0.75,64,2,0.00000001,0.4,0.6,28236.8,32742.4,32716.8,30643.2,36281.6,36486.4,32851.203,2355.201
0.75,64,4,0.00000001,0.4,0.6,28236.8,32742.4,32716.8,30643.2,36281.6,36486.4,32851.203,2355.201
0.75,64,6,0.00000001,0.4,0.6,28236.8,32742.4,32716.8,30643.2,36281.6,36486.4,32851.203,2355.201
0.75,64,8,0.00000001,0.4,0.6,28236.8,32742.4,32716.8,30643.2,36281.6,36486.4,32851.203,2355.201
1.125,64,2,0.00000001,0.8,0.6,26131.2,33190.4,33011.2,30668.8,37344,37478.4,32970.668,3047.11
1.125,64,4,0.00000001,0.8,0.6,26131.2,33190.4,33011.2,30668.8,37344,37478.4,32970.668,3047.11
1.125,64,6,0.00000001,0.8,0.6,26131.2,33190.4,33011.2,30668.8,37344,37478.4,32970.668,3047.11
1.125,64,8,0.00000001,0.8,0.6,26131.2,33190.4,33011.2,30668.8,37344,37478.4,32970.668,3047.11
1,64,2,0.00000001,0.6,0.6,28326.4,33184,33216,31110.4,36755.2,36825.6,33236.266,2369.4219
1,64,4,0.00000001,0.6,0.6,28326.4,33184,33216,31110.4,36755.2,36825.6,33236.266,2369.4219
1,64,6,0.00000001,0.6,0.6,28326.4,33184,33216,31110.4,36755.2,36825.6,33236.266,2369.4219
1,64,8,0.00000001,0.6,0.6,28326.4,33184,33216,31110.4,36755.2,36825.6,33236.266,2369.4219
0.5,64,2,0.00000001,0.2,0.6,27078.4,32659.2,32659.2,29651.2,37964.8,39436.8,33241.598,3639.4666
0.5,64,4,0.00000001,0.2,0.6,27078.4,32659.2,32659.2,29651.2,37964.8,39436.8,33241.598,3639.4666
0.5,64,6,0.00000001,0.2,0.6,27078.4,32659.2,32659.2,29651.2,37964.8,39436.8,33241.598,3639.4666
0.5,64,8,0.00000001,0.2,0.6,27078.4,32659.2,32659.2,29651.2,37964.8,39436.8,33241.598,3639.4666
0.5,64,2,0.00000001,0.8,0.8,25913.6,33408,33561.6,30899.2,37932.8,37920,33272.535,3244.0889
0.5,64,4,0.00000001,0.8,0.8,25913.6,33408,33561.6,30899.2,37932.8,37920,33272.535,3244.0889
0.5,64,6,0.00000001,0.8,0.8,25913.6,33408,33561.6,30899.2,37932.8,37920,33272.535,3244.0889
0.5,64,8,0.00000001,0.8,0.8,25913.6,33408,33561.6,30899.2,37932.8,37920,33272.535,3244.0889
1.125,64,2,0.00000001,0.6,0.6,29145.6,33574.4,33619.2,31718.4,37171.2,37203.2,33738.668,2299.0227
1.125,64,4,0.00000001,0.6,0.6,29145.6,33574.4,33619.2,31718.4,37171.2,37203.2,33738.668,2299.0227
1.125,64,6,0.00000001,0.6,0.6,29145.6,33574.4,33619.2,31718.4,37171.2,37203.2,33738.668,2299.0227
1.125,64,8,0.00000001,0.6,0.6,29145.6,33574.4,33619.2,31718.4,37171.2,37203.2,33738.668,2299.0227
1,64,2,0.00000001,0.4,0.6,29043.2,33747.2,33683.2,31654.4,37145.6,37292.8,33761.066,2305.4229
1,64,4,0.00000001,0.4,0.6,29043.2,33747.2,33683.2,31654.4,37145.6,37292.8,33761.066,2305.4229
1,64,6,0.00000001,0.4,0.6,29043.2,33747.2,33683.2,31654.4,37145.6,37292.8,33761.066,2305.4229
1,64,8,0.00000001,0.4,0.6,29043.2,33747.2,33683.2,31654.4,37145.6,37292.8,33761.066,2305.4229
0.5,64,2,0.00000001,0.6,0.8,28857.6,33984,33856,31891.2,37734.4,37670.4,33998.934,2468.9775
0.5,64,4,0.00000001,0.6,0.8,28857.6,33984,33856,31891.2,37734.4,37670.4,33998.934,2468.9775
0.5,64,6,0.00000001,0.6,0.8,28857.6,33984,33856,31891.2,37734.4,37670.4,33998.934,2468.9775
0.5,64,8,0.00000001,0.6,0.8,28857.6,33984,33856,31891.2,37734.4,37670.4,33998.934,2468.9775
1.5,64,2,0.00000001,0.8,0.6,27552,34393.6,34246.4,32089.6,38246.4,38393.6,34153.598,2888.5342
1.5,64,4,0.00000001,0.8,0.6,27552,34393.6,34246.4,32089.6,38246.4,38393.6,34153.598,2888.5342
1.5,64,6,0.00000001,0.8,0.6,27552,34393.6,34246.4,32089.6,38246.4,38393.6,34153.598,2888.5342
1.5,64,8,0.00000001,0.8,0.6,27552,34393.6,34246.4,32089.6,38246.4,38393.6,34153.598,2888.5342
1.125,64,2,0.00000001,0.4,0.6,29907.2,34144,34144,32134.4,37689.6,37625.6,34274.137,2255.6462
1.125,64,4,0.00000001,0.4,0.6,29907.2,34144,34144,32134.4,37689.6,37625.6,34274.137,2255.6462
1.125,64,6,0.00000001,0.4,0.6,29907.2,34144,34144,32134.4,37689.6,37625.6,34274.137,2255.6462
1.125,64,8,0.00000001,0.4,0.6,29907.2,34144,34144,32134.4,37689.6,37625.6,34274.137,2255.6462
0.75,64,2,0.00000001,0.8,0.8,27488,34649.6,34579.2,31795.2,38739.2,38956.8,34368,3150.9336
0.75,64,4,0.00000001,0.8,0.8,27488,34649.6,34579.2,31795.2,38739.2,38956.8,34368,3150.9336
0.75,64,6,0.00000001,0.8,0.8,27488,34649.6,34579.2,31795.2,38739.2,38956.8,34368,3150.9336
0.75,64,8,0.00000001,0.8,0.8,27488,34649.6,34579.2,31795.2,38739.2,38956.8,34368,3150.9336
0.5,64,2,0.00000001,0.4,0.8,29817.6,34528,34451.2,32332.8,38124.8,38105.6,34560,2370.1338
0.5,64,4,0.00000001,0.4,0.8,29817.6,34528,34451.2,32332.8,38124.8,38105.6,34560,2370.1338
0.5,64,6,0.00000001,0.4,0.8,29817.6,34528,34451.2,32332.8,38124.8,38105.6,34560,2370.1338
0.5,64,8,0.00000001,0.4,0.8,29817.6,34528,34451.2,32332.8,38124.8,38105.6,34560,2370.1338
0.75,64,2,0.00000001,0.2,0.6,28556.8,33977.6,33836.8,31084.8,39328,41030.4,34635.734,3695.6438
0.75,64,4,0.00000001,0.2,0.6,28556.8,33977.6,33836.8,31084.8,39328,41030.4,34635.734,3695.6438
