neighbour_multiplier,popsize,restart_decay_power,restart_tolerance,self_instead_neighbour,sigma,different_powers,discus,ellipsoid,rosenbrock,shifted_sphere,sphere,mean,mad
0.5,64,4,0.00000001,0.6,0.4,24768,30035.2,29907.2,27404.8,35174.4,35232,30420.266,3188.6218
0.5,64,6,0.00000001,0.6,0.4,24768,30035.2,29907.2,27404.8,35174.4,35232,30420.266,3188.6218
0.5,64,8,0.00000001,0.6,0.4,24768,30035.2,29907.2,27404.8,35174.4,35232,30420.266,3188.6218
0.5,64,2,0.00000001,0.4,0.4,25337.6,30707.2,30835.2,28288,36089.6,36544,31300.266,3344.3557
0.5,64,4,0.00000001,0.4,0.4,25337.6,30707.2,30835.2,28288,36089.6,36544,31300.266,3344.3557
0.5,64,6,0.00000001,0.4,0.4,25337.6,30707.2,30835.2,28288,36089.6,36544,31300.266,3344.3557
0.5,64,8,0.00000001,0.4,0.4,25337.6,30707.2,30835.2,28288,36089.6,36544,31300.266,3344.3557
0.75,64,2,0.00000001,0.8,0.4,24908.8,31398.4,31596.8,28864,37196.8,37171.2,31856,3551.9998
0.75,64,4,0.00000001,0.8,0.4,24908.8,31398.4,31596.8,28864,37196.8,37171.2,31856,3551.9998
0.75,64,6,0.00000001,0.8,0.4,24908.8,31398.4,31596.8,28864,37196.8,37171.2,31856,3551.9998
0.75,64,8,0.00000001,0.8,0.4,24908.8,31398.4,31596.8,28864,37196.8,37171.2,31856,3551.9998
0.75,64,2,0.00000001,0.6,0.4,26784,31756.8,31769.6,29286.4,36595.2,36633.6,32137.6,2984.5332
0.75,64,4,0.00000001,0.6,0.4,26784,31756.8,31769.6,29286.4,36595.2,36633.6,32137.6,2984.5332
0.75,64,6,0.00000001,0.6,0.4,26784,31756.8,31769.6,29286.4,36595.2,36633.6,32137.6,2984.5332
0.75,64,8,0.00000001,0.6,0.4,26784,31756.8,31769.6,29286.4,36595.2,36633.6,32137.6,2984.5332
0.75,64,2,0.00000001,0.4,0.4,27545.6,32556.8,32441.6,29446.4,37523.2,37952,32910.934,3217.7776
0.75,64,4,0.00000001,0.4,0.4,27545.6,32556.8,32441.6,29446.4,37523.2,37952,32910.934,3217.7776
0.75,64,6,0.00000001,0.4,0.4,27545.6,32556.8,32441.6,29446.4,37523.2,37952,32910.934,3217.7776
0.75,64,8,0.00000001,0.4,0.4,27545.6,32556.8,32441.6,29446.4,37523.2,37952,32910.934,3217.7776
1,64,2,0.00000001,0.8,0.4,27027.2,32889.6,32960,30368,38521.6,38540.8,33384.535,3431.112
1,64,4,0.00000001,0.8,0.4,27027.2,32889.6,32960,30368,38521.6,38540.8,33384.535,3431.112
1,64,6,0.00000001,0.8,0.4,27027.2,32889.6,32960,30368,38521.6,38540.8,33384.535,3431.112
1,64,8,0.00000001,0.8,0.4,27027.2,32889.6,32960,30368,38521.6,38540.8,33384.535,3431.112
1,64,2,0.00000001,0.6,0.4,28320,33081.6,33030.4,30739.2,37619.2,37702.4,33415.47,2830.2227
1,64,4,0.00000001,0.6,0.4,28320,33081.6,33030.4,30739.2,37619.2,37702.4,33415.47,2830.2227
1,64,6,0.00000001,0.6,0.4,28320,33081.6,33030.4,30739.2,37619.2,37702.4,33415.47,2830.2227
1,64,8,0.00000001,0.6,0.4,28320,33081.6,33030.4,30739.2,37619.2,37702.4,33415.47,2830.2227
1.125,64,2,0.00000001,0.8,0.4,27808,33504,33606.4,30892.8,38771.2,39046.4,33938.137,3313.7786
1.125,64,4,0.00000001,0.8,0.4,27808,33504,33606.4,30892.8,38771.2,39046.4,33938.137,3313.7786
1.125,64,6,0.00000001,0.8,0.4,27808,33504,33606.4,30892.8,38771.2,39046.4,33938.137,3313.7786
1.125,64,8,0.00000001,0.8,0.4,27808,33504,33606.4,30892.8,38771.2,39046.4,33938.137,3313.7786
1.125,64,2,0.00000001,0.6,0.4,29139.2,33574.4,33670.4,31244.8,38137.6,38086.4,33975.47,2757.6902
1.125,64,4,0.00000001,0.6,0.4,29139.2,33574.4,33670.4,31244.8,38137.6,38086.4,33975.47,2757.6902
1.125,64,6,0.00000001,0.6,0.4,29139.2,33574.4,33670.4,31244.8,38137.6,38086.4,33975.47,2757.6902
1.125,64,8,0.00000001,0.6,0.4,29139.2,33574.4,33670.4,31244.8,38137.6,38086.4,33975.47,2757.6902
1,64,2,0.00000001,0.4,0.4,28838.4,33612.8,33792,30886.4,38867.2,39020.8,34169.598,3182.9324
1,64,4,0.00000001,0.4,0.4,28838.4,33612.8,33792,30886.4,38867.2,39020.8,34169.598,3182.9324
1,64,6,0.00000001,0.4,0.4,28838.4,33612.8,33792,30886.4,38867.2,39020.8,34169.598,3182.9324
1,64,8,0.00000001,0.4,0.4,28838.4,33612.8,33792,30886.4,38867.2,39020.8,34169.598,3182.9324
1.125,64,2,0.00000001,0.4,0.4,29030.4,34284.8,34201.6,31468.8,39334.4,39347.2,34611.2,3153.0654
1.125,64,4,0.00000001,0.4,0.4,29030.4,34284.8,34201.6,31468.8,39334.4,39347.2,34611.2,3153.0654
1.125,64,6,0.00000001,0.4,0.4,29030.4,34284.8,34201.6,31468.8,39334.4,39347.2,34611.2,3153.0654
1.125,64,8,0.00000001,0.4,0.4,29030.4,34284.8,34201.6,31468.8,39334.4,39347.2,34611.2,3153.0654
1.5,64,2,0.00000001,0.6,0.4,30169.6,34867.2,34886.4,32422.4,39136,39321.6,35133.863,2729.955
1.5,64,4,0.00000001,0.6,0.4,30169.6,34867.2,34886.4,32422.4,39136,39321.6,35133.863,2729.955
1.5,64,6,0.00000001,0.6,0.4,30169.6,34867.2,34886.4,32422.4,39136,39321.6,35133.863,2729.955
1.5,64,8,0.00000001,0.6,0.4,30169.6,34867.2,34886.4,32422.4,39136,39321.6,35133.863,2729.955
0.5,64,2,0.00000001,0.6,0.6,30060.8,34854.4,34892.8,32518.4,39622.4,39456,35234.137,2870.0452
0.5,64,4,0.00000001,0.6,0.6,30060.8,34854.4,34892.8,32518.4,39622.4,39456,35234.137,2870.0452
0.5,64,6,0.00000001,0.6,0.6,30060.8,34854.4,34892.8,32518.4,39622.4,39456,35234.137,2870.0452
0.5,64,8,0.00000001,0.6,0.6,30060.8,34854.4,34892.8,32518.4,39622.4,39456,35234.137,2870.0452
0.5,64,2,0.00000001,0.8,0.6,28928,34912,34899.2,32204.8,40185.6,40345.6,35245.863,3346.4883
0.5,64,4,0.00000001,0.8,0.6,28928,34912,34899.2,32204.8,40185.6,40345.6,35245.863,3346.4883
0.5,64,6,0.00000001,0.8,0.6,28928,34912,34899.2,32204.8,40185.6,40345.6,35245.863,3346.4883
0.5,64,8,0.00000001,0.8,0.6,28928,34912,34899.2,32204.8,40185.6,40345.6,35245.863,3346.4883
1.5,64,2,0.00000001,0.8,0.4,29331.2,35136,35033.6,32492.8,40160,40428.8,35430.4,3242.666
1.5,64,4,0.00000001,0.8,0.4,29331.2,35136,35033.6,32492.8,40160,40428.8,35430.4,3242.666
1.5,64,6,0.00000001,0.8,0.4,29331.2,35136,35033.6,32492.8,40160,40428.8,35430.4,3242.666
1.5,64,8,0.00000001,0.8,0.4,29331.2,35136,35033.6,32492.8,40160,40428.8,35430.4,3242.666
1.5,64,2,0.00000001,0.4,0.4,30592,35462.4,35321.6,32640,40198.4,40384,35766.402,3016.534
1.5,64,4,0.00000001,0.4,0.4,30592,35462.4,35321.6,32640,40198.4,40384,35766.402,3016.534
1.5,64,6,0.00000001,0.4,0.4,30592,35462.4,35321.6,32640,40198.4,40384,35766.402,3016.534
1.5,64,8,0.00000001,0.4,0.4,30592,35462.4,35321.6,32640,40198.4,40384,35766.402,3016.534
0.5,64,2,0.00000001,0.4,0.6,30278.4,35424,35372.8,32563.2,40729.6,40601.6,35828.266,3224.889
0.5,64,4,0.00000001,0.4,0.6,30278.4,35424,35372.8,32563.2,40729.6,40601.6,35828.266,3224.889
0.5,64,6,0.00000001,0.4,0.6,30278.4,35424,35372.8,32563.2,40729.6,40601.6,35828.266,3224.889
0.5,64,8,0.00000001,0.4,0.6,30278.4,35424,35372.8,32563.2,40729.6,40601.6,35828.266,3224.889
0.75,64,2,0.00000001,0.6,0.6,31232,36025.6,36019.2,33638.4,40518.4,40505.6,36323.2,2792.5332
0.75,64,4,0.00000001,0.6,0.6,31232,36025.6,36019.2,33638.4,40518.4,40505.6,36323.2,2792.5332
0.75,64,6,0.00000001,0.6,0.6,31232,36025.6,36019.2,33638.4,40518.4,40505.6,36323.2,2792.5332
0.75,64,8,0.00000001,0.6,0.6,31232,36025.6,36019.2,33638.4,40518.4,40505.6,36323.2,2792.5332
0.75,64,2,0.00000001,0.8,0.6,30310.4,36128,36160,33516.8,41280,41331.2,36454.402,3234.1338
0.75,64,4,0.00000001,0.8,0.6,30310.4,36128,36160,33516.8,41280,41331.2,36454.402,3234.1338
0.75,64,6,0.00000001,0.8,0.6,30310.4,36128,36160,33516.8,41280,41331.2,36454.402,3234.1338
0.75,64,8,0.00000001,0.8,0.6,30310.4,36128,36160,33516.8,41280,41331.2,36454.402,3234.1338
0.75,64,2,0.00000001,0.4,0.6,31769.6,36454.4,36320,33664,41504,41376,36848,3061.3337
0.75,64,4,0.00000001,0.4,0.6,31769.6,36454.4,36320,33664,41504,41376,36848,3061.3337
0.75,64,6,0.00000001,0.4,0.6,31769.6,36454.4,36320,33664,41504,41376,36848,3061.3337
0.75,64,8,0.00000001,0.4,0.6,31769.6,36454.4,36320,33664,41504,41376,36848,3061.3337
1,64,2,0.00000001,0.6,0.6,32384,36844.8,36736,34252.8,41254.4,41222.4,37115.734,2748.444
1,64,4,0.00000001,0.6,0.6,32384,36844.8,36736,34252.8,41254.4,41222.4,37115.734,2748.444
1,64,6,0.00000001,0.6,0.6,32384,36844.8,36736,34252.8,41254.4,41222.4,37115.734,2748.444
1,64,8,0.00000001,0.6,0.6,32384,36844.8,36736,34252.8,41254.4,41222.4,37115.734,2748.444
1,64,2,0.00000001,0.8,0.6,31481.6,37132.8,37088,34534.4,42118.4,42323.2,37446.4,3182.9326
1,64,4,0.00000001,0.8,0.6,31481.6,37132.8,37088,34534.4,42118.4,42323.2,37446.4,3182.9326
1,64,6,0.00000001,0.8,0.6,31481.6,37132.8,37088,34534.4,42118.4,42323.2,37446.4,3182.9326
1,64,8,0.00000001,0.8,0.6,31481.6,37132.8,37088,34534.4,42118.4,42323.2,37446.4,3182.9326
1.125,64,2,0.00000001,0.6,0.6,32928,37209.6,37248,34662.4,41446.4,41644.8,37523.2,2681.5996
1.125,64,4,0.00000001,0.6,0.6,32928,37209.6,37248,34662.4,41446.4,41644.8,37523.2,2681.5996
1.125,64,6,0.00000001,0.6,0.6,32928,37209.6,37248,34662.4,41446.4,41644.8,37523.2,2681.5996
1.125,64,8,0.00000001,0.6,0.6,32928,37209.6,37248,34662.4,41446.4,41644.8,37523.2,2681.5996
1,64,2,0.00000001,0.4,0.6,32428.8,37273.6,37145.6,34444.8,42073.6,42560,37654.402,3108.2668
1,64,4,0.00000001,0.4,0.6,32428.8,37273.6,37145.6,34444.8,42073.6,42560,37654.402,3108.2668
1,64,6,0.00000001,0.4,0.6,32428.8,37273.6,37145.6,34444.8,42073.6,42560,37654.402,3108.2668
1,64,8,0.00000001,0.4,0.6,32428.8,37273.6,37145.6,34444.8,42073.6,42560,37654.402,3108.2668
1.125,64,2,0.00000001,0.8,0.6,31795.2,37619.2,37446.4,34771.2,42668.8,42534.4,37805.863,3197.155
1.125,64,4,0.00000001,0.8,0.6,31795.2,37619.2,37446.4,34771.2,42668.8,42534.4,37805.863,3197.155
1.125,64,6,0.00000001,0.8,0.6,31795.2,37619.2,37446.4,34771.2,42668.8,42534.4,37805.863,3197.155
1.125,64,8,0.00000001,0.8,0.6,31795.2,37619.2,37446.4,34771.2,42668.8,42534.4,37805.863,3197.155
0.5,64,2,0.00000001,0.6,0.8,33030.4,37715.2,37689.6,35142.4,42163.2,42220.8,37993.598,2798.9329
0.5,64,4,0.00000001,0.6,0.8,33030.4,37715.2,37689.6,35142.4,42163.2,42220.8,37993.598,2798.9329
0.5,64,6,0.00000001,0.6,0.8,33030.4,37715.2,37689.6,35142.4,42163.2,42220.8,37993.598,2798.9329
0.5,64,8,0.00000001,0.6,0.8,33030.4,37715.2,37689.6,35142.4,42163.2,42220.8,37993.598,2798.9329
1.125,64,2,0.00000001,0.4,0.6,33011.2,37580.8,37619.2,34803.2,42752,42950.4,38119.47,3154.4895
1.125,64,4,0.00000001,0.4,0.6,33011.2,37580.8,37619.2,34803.2,42752,42950.4,38119.47,3154.4895
1.125,64,6,0.00000001,0.4,0.6,33011.2,37580.8,37619.2,34803.2,42752,42950.4,38119.47,3154.4895
1.125,64,8,0.00000001,0.4,0.6,33011.2,37580.8,37619.2,34803.2,42752,42950.4,38119.47,3154.4895
0.5,64,2,0.00000001,0.8,0.8,32416,37964.8,37913.6,35078.4,43097.6,43180.8,38275.2,3242.6667
0.5,64,4,0.00000001,0.8,0.8,32416,37964.8,37913.6,35078.4,43097.6,43180.8,38275.2,3242.6667
0.5,64,6,0.00000001,0.8,0.8,32416,37964.8,37913.6,35078.4,43097.6,43180.8,38275.2,3242.6667
0.5,64,8,0.00000001,0.8,0.8,32416,37964.8,37913.6,35078.4,43097.6,43180.8,38275.2,3242.6667
1.5,64,2,0.00000001,0.6,0.6,33766.4,38080,38144,35648,42348.8,42528,38419.2,2679.4668
1.5,64,4,0.00000001,0.6,0.6,33766.4,38080,38144,35648,42348.8,42528,38419.2,2679.4668
1.5,64,6,0.00000001,0.6,0.6,33766.4,38080,38144,35648,42348.8,42528,38419.2,2679.4668
1.5,64,8,0.00000001,0.6,0.6,33766.4,38080,38144,35648,42348.8,42528,38419.2,2679.4668
0.5,64,2,0.00000001,0.4,0.8,33408,38092.8,38118.4,35206.4,43225.6,43584,38605.863,3199.2883
0.5,64,4,0.00000001,0.4,0.8,33408,38092.8,38118.4,35206.4,43225.6,43584,38605.863,3199.2883
0.5,64,6,0.00000001,0.4,0.8,33408,38092.8,38118.4,35206.4,43225.6,43584,38605.863,3199.2883
0.5,64,8,0.00000001,0.4,0.8,33408,38092.8,38118.4,35206.4,43225.6,43584,38605.863,3199.2883
0.75,64,2,0.00000001,0.6,0.8,33862.4,38457.6,38476.8,36083.2,42771.2,42841.6,38748.8,2705.0671
0.75,64,4,0.00000001,0.6,0.8,33862.4,38457.6,38476.8,36083.2,42771.2,42841.6,38748.8,2705.0671
0.75,64,6,0.00000001,0.6,0.8,33862.4,38457.6,38476.8,36083.2,42771.2,42841.6,38748.8,2705.0671
0.75,64,8,0.00000001,0.6,0.8,33862.4,38457.6,38476.8,36083.2,42771.2,42841.6,38748.8,2705.0671
1.5,64,2,0.00000001,0.8,0.6,33484.8,38508.8,38630.4,35731.2,43366.4,43699.2,38903.465,3086.2214
1.5,64,4,0.00000001,0.8,0.6,33484.8,38508.8,38630.4,35731.2,43366.4,43699.2,38903.465,3086.2214
1.5,64,6,0.00000001,0.8,0.6,33484.8,38508.8,38630.4,35731.2,43366.4,43699.2,38903.465,3086.2214
1.5,64,8,0.00000001,0.8,0.6,33484.8,38508.8,38630.4,35731.2,43366.4,43699.2,38903.465,3086.2214
1.5,64,2,0.00000001,0.4,0.6,33900.8,38515.2,38502.4,35673.6,43590.4,43686.4,38978.137,3106.845
1.5,64,4,0.00000001,0.4,0.6,33900.8,38515.2,38502.4,35673.6,43590.4,43686.4,38978.137,3106.845
1.5,64,6,0.00000001,0.4,0.6,33900.8,38515.2,38502.4,35673.6,43590.4,43686.4,38978.137,3106.845
1.5,64,8,0.00000001,0.4,0.6,33900.8,38515.2,38502.4,35673.6,43590.4,43686.4,38978.137,3106.845
0.75,64,2,0.00000001,0.8,0.8,33088,38969.6,38752,36051.2,43648,44038.4,39091.2,3167.9993
0.75,64,4,0.00000001,0.8,0.8,33088,38969.6,38752,36051.2,43648,44038.4,39091.2,3167.9993
0.75,64,6,0.00000001,0.8,0.8,33088,38969.6,38752,36051.2,43648,44038.4,39091.2,3167.9993
0.75,64,8,0.00000001,0.8,0.8,33088,38969.6,38752,36051.2,43648,44038.4,39091.2,3167.9993
0.75,64,2,0.00000001,0.4,0.8,34124.8,38963.2,38828.8,35936,43987.2,44108.8,39324.8,3148.8
0.75,64,4,0.00000001,0.4,0.8,34124.8,38963.2,38828.8,35936,43987.2,44108.8,39324.8,3148.8
0.75,64,6,0.00000001,0.4,0.8,34124.8,38963.2,38828.8,35936,43987.2,44108.8,39324.8,3148.8
0.75,64,8,0.00000001,0.4,0.8,34124.8,38963.2,38828.8,35936,43987.2,44108.8,39324.8,3148.8
1,64,2,0.00000001,0.6,0.8,34617.6,39040,39059.2,36486.4,43417.6,43430.4,39341.863,2721.4211
1,64,4,0.00000001,0.6,0.8,34617.6,39040,39059.2,36486.4,43417.6,43430.4,39341.863,2721.4211
1,64,6,0.00000001,0.6,0.8,34617.6,39040,39059.2,36486.4,43417.6,43430.4,39341.863,2721.4211
1,64,8,0.00000001,0.6,0.8,34617.6,39040,39059.2,36486.4,43417.6,43430.4,39341.863,2721.4211
1.125,64,2,0.00000001,0.6,0.8,35040,39296,39315.2,36960,43545.6,43660.8,39636.27,2644.6238
1.125,64,4,0.00000001,0.6,0.8,35040,39296,39315.2,36960,43545.6,43660.8,39636.27,2644.6238
1.125,64,6,0.00000001,0.6,0.8,35040,39296,39315.2,36960,43545.6,43660.8,39636.27,2644.6238
1.125,64,8,0.00000001,0.6,0.8,35040,39296,39315.2,36960,43545.6,43660.8,39636.27,2644.6238
1,64,2,0.00000001,0.8,0.8,33760,39628.8,39520,36787.2,44480,44684.8,39810.133,3181.511
1,64,4,0.00000001,0.8,0.8,33760,39628.8,39520,36787.2,44480,44684.8,39810.133,3181.511
1,64,6,0.00000001,0.8,0.8,33760,39628.8,39520,36787.2,44480,44684.8,39810.133,3181.511
1,64,8,0.00000001,0.8,0.8,33760,39628.8,39520,36787.2,44480,44684.8,39810.133,3181.511
0.5,64,2,0.00000001,0.6,1,35033.6,39718.4,39577.6,37382.4,43654.4,43872,39873.066,2593.4219
0.5,64,4,0.00000001,0.6,1,35033.6,39718.4,39577.6,37382.4,43654.4,43872,39873.066,2593.4219
0.5,64,6,0.00000001,0.6,1,35033.6,39718.4,39577.6,37382.4,43654.4,43872,39873.066,2593.4219
0.5,64,8,0.00000001,0.6,1,35033.6,39718.4,39577.6,37382.4,43654.4,43872,39873.066,2593.4219
1,64,2,0.00000001,0.4,0.8,34931.2,39468.8,39436.8,36697.6,44672,44697.6,39984,3133.8665
1,64,4,0.00000001,0.4,0.8,34931.2,39468.8,39436.8,36697.6,44672,44697.6,39984,3133.8665
1,64,6,0.00000001,0.4,0.8,34931.2,39468.8,39436.8,36697.6,44672,44697.6,39984,3133.8665
1,64,8,0.00000001,0.4,0.8,34931.2,39468.8,39436.8,36697.6,44672,44697.6,39984,3133.8665
1.125,64,2,0.00000001,0.8,0.8,34419.2,39865.6,39884.8,37228.8,44691.2,44908.8,40166.4,3089.0657
1.125,64,4,0.00000001,0.8,0.8,34419.2,39865.6,39884.8,37228.8,44691.2,44908.8,40166.4,3089.0657
1.125,64,6,0.00000001,0.8,0.8,34419.2,39865.6,39884.8,37228.8,44691.2,44908.8,40166.4,3089.0657
1.125,64,8,0.00000001,0.8,0.8,34419.2,39865.6,39884.8,37228.8,44691.2,44908.8,40166.4,3089.0657
1.125,64,2,0.00000001,0.4,0.8,35059.2,39846.4,39654.4,36921.6,45171.2,44921.6,40262.402,3189.3347
1.125,64,4,0.00000001,0.4,0.8,35059.2,39846.4,39654.4,36921.6,45171.2,44921.6,40262.402,3189.3347
1.125,64,6,0.00000001,0.4,0.8,35059.2,39846.4,39654.4,36921.6,45171.2,44921.6,40262.402,3189.3347
1.125,64,8,0.00000001,0.4,0.8,35059.2,39846.4,39654.4,36921.6,45171.2,44921.6,40262.402,3189.3347
